SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,avg_monthly_value,high_monthly_charge,short_tenure,estimated_customer_value,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,57,45.74,2607.18,0,0.7886206896551724,0,0,2607.1800000000003,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True
1,53,115.5,6121.5,0,2.138888888888889,1,0,6121.5,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False
1,1,48.61,48.61,0,24.305,0,1,48.61,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,68,110.1,7486.8,1,1.5956521739130434,1,0,7486.799999999999,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,47,91.91,4319.77,0,1.9147916666666667,1,0,4319.7699999999995,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True
1,32,57.15,1828.8,0,1.7318181818181817,0,0,1828.8,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True
0,2,50.43,100.86,0,16.81,0,1,100.86,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False
0,27,118.82,3208.14,0,4.243571428571428,1,0,3208.14,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True
1,28,26.61,745.08,0,0.9175862068965517,0,0,745.0799999999999,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
1,2,26.57,53.14,0,8.856666666666667,0,1,53.14,True,True,True,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False
0,14,87.88,1230.32,1,5.858666666666666,1,0,1230.32,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
1,62,54.18,3359.16,0,0.86,0,0,3359.16,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False
0,54,97.46,5262.84,1,1.7719999999999998,1,0,5262.839999999999,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False
0,44,37.72,1659.68,0,0.8382222222222222,0,0,1659.6799999999998,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
1,67,58.81,3940.27,0,0.8648529411764706,0,0,3940.27,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False
1,55,118.28,6505.4,1,2.112142857142857,1,0,6505.4,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False
1,47,49.07,2306.29,0,1.0222916666666666,0,0,2306.29,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False
0,45,33.27,1497.15,0,0.7232608695652175,0,0,1497.15,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,5,39.41,197.05,0,6.5683333333333325,0,1,197.04999999999998,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False
0,11,104.08,1144.88,0,8.673333333333334,1,1,1144.8799999999999,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,True
1,56,32.98,1846.88,0,0.5785964912280701,0,0,1846.8799999999999,False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False
1,37,96.73,3579.01,1,2.545526315789474,1,0,3579.01,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,67,79.28,5311.76,0,1.1658823529411766,0,0,5311.76,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False
1,14,98.82,1383.48,0,6.587999999999999,1,0,1383.48,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False
1,9,55.52,499.68,0,5.5520000000000005,0,1,499.68,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False
1,65,28.09,1825.85,0,0.4256060606060606,0,0,1825.85,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,48,84.75,4068.0,1,1.7295918367346939,1,0,4068.0,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,3,42.74,128.22,1,10.685,0,1,128.22,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,22,108.75,2392.5,1,4.728260869565218,1,0,2392.5,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
0,51,71.54,3648.54,0,1.3757692307692309,0,0,3648.5400000000004,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False
0,44,34.05,1498.2,0,0.7566666666666666,0,0,1498.1999999999998,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False
1,21,28.3,594.3,0,1.2863636363636364,0,0,594.3000000000001,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1,11,69.06,759.66,0,5.755,0,1,759.6600000000001,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False
1,1,88.08,88.08,1,44.04,1,1,88.08,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True
1,65,79.04,5137.6,0,1.1975757575757577,0,0,5137.6,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,True,False,False
1,19,29.15,553.85,0,1.4575,0,0,553.85,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False
0,45,42.82,1926.9,0,0.9308695652173913,0,0,1926.9,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0,8,27.65,221.2,0,3.072222222222222,0,1,221.2,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
1,48,75.27,3612.96,0,1.5361224489795917,0,0,3612.96,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True
0,58,102.21,5928.18,1,1.732372881355932,1,0,5928.179999999999,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
0,64,75.68,4843.52,0,1.1643076923076925,0,0,4843.52,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
1,72,97.61,7027.92,1,1.337123287671233,1,0,7027.92,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
0,61,52.97,3231.17,0,0.8543548387096774,0,0,3231.17,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,65,90.54,5885.1,1,1.3718181818181818,1,0,5885.1,True,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False
1,9,67.52,607.68,1,6.752,0,1,607.68,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1,53,76.28,4042.84,0,1.4125925925925926,0,0,4042.84,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0,47,21.99,1033.53,0,0.45812499999999995,0,0,1033.53,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,15,101.68,1525.2,0,6.355,1,0,1525.2,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True
1,69,68.75,4743.75,0,0.9821428571428571,0,0,4743.75,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,60,107.6,6456.0,1,1.763934426229508,1,0,6456.0,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1,51,108.59,5538.09,0,2.0882692307692308,1,0,5538.09,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False
0,35,33.22,1162.7,0,0.9227777777777777,0,0,1162.7,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
0,35,42.55,1489.25,0,1.1819444444444445,0,0,1489.25,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False
0,56,34.27,1919.12,0,0.6012280701754387,0,0,1919.1200000000001,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False
1,12,102.67,1232.04,0,7.897692307692308,1,0,1232.04,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,32,40.61,1299.52,0,1.2306060606060605,0,0,1299.52,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False
1,65,37.03,2406.95,0,0.561060606060606,0,0,2406.9500000000003,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False
0,13,101.2,1315.6,0,7.228571428571429,1,0,1315.6000000000001,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,54,110.58,5971.32,0,2.0105454545454546,1,0,5971.32,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,5,52.05,260.25,1,8.674999999999999,0,1,260.25,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,12,103.47,1241.64,1,7.9592307692307696,1,0,1241.6399999999999,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,57,66.83,3809.31,0,1.1522413793103448,0,0,3809.31,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1,64,100.99,6463.36,0,1.5536923076923077,1,0,6463.36,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
0,72,40.96,2949.12,0,0.5610958904109589,0,0,2949.12,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,67,73.18,4903.06,0,1.0761764705882353,0,0,4903.06,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True
0,40,22.25,890.0,0,0.5426829268292683,0,0,890.0,True,True,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False
1,21,67.64,1420.44,0,3.0745454545454547,0,0,1420.44,False,True,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False
